4,9,astr,hamm,4,5,12,4,0.254
4,9,astr,manh,4,5,12,4,0.228
4,10,astr,hamm,4,5,12,4,0.283
4,10,astr,manh,4,5,12,4,0.276
4,11,astr,hamm,4,5,11,4,0.260
4,11,astr,manh,4,6,12,4,0.230
4,12,astr,hamm,4,6,12,4,0.239
4,12,astr,manh,4,6,12,4,0.220
4,13,astr,hamm,4,5,12,4,0.347
4,13,astr,manh,4,5,12,4,0.339
4,14,astr,hamm,4,5,13,4,10.620
4,14,astr,manh,4,5,13,4,0.256
4,15,astr,hamm,4,5,12,4,0.275
4,15,astr,manh,4,5,12,4,0.223
4,16,astr,hamm,4,5,13,4,0.244
4,16,astr,manh,4,5,13,4,0.241
4,17,astr,hamm,4,5,12,4,0.237
4,17,astr,manh,4,5,12,4,1.476
4,18,astr,hamm,4,5,12,4,0.395
4,18,astr,manh,4,5,12,4,0.382
4,19,astr,hamm,4,5,11,4,1.674
4,19,astr,manh,4,5,11,4,0.370
4,20,astr,hamm,4,6,12,4,0.357
4,20,astr,manh,4,5,10,4,0.263
4,21,astr,hamm,4,5,12,4,0.608
4,21,astr,manh,4,5,12,4,0.302
4,22,astr,hamm,4,5,11,4,0.875
4,22,astr,manh,4,5,11,4,0.560
4,23,astr,hamm,4,5,12,4,0.316
4,23,astr,manh,4,5,12,4,0.310
4,24,astr,hamm,4,5,9,4,0.281
4,24,astr,manh,4,5,9,4,0.231
5,1,astr,hamm,5,6,11,5,0.278
5,1,astr,manh,5,6,11,5,0.346
5,2,astr,hamm,5,6,12,5,0.275
5,2,astr,manh,5,6,12,5,0.343
5,3,astr,hamm,5,6,13,5,0.330
5,3,astr,manh,5,6,13,5,0.748
5,4,astr,hamm,5,6,12,5,0.741
5,4,astr,manh,5,6,12,5,0.342
5,5,astr,hamm,5,6,14,5,0.252
5,5,astr,manh,5,6,14,5,0.264
5,6,astr,hamm,5,6,14,5,0.251
5,6,astr,manh,5,6,14,5,0.240
5,7,astr,hamm,5,6,15,5,0.317
5,7,astr,manh,5,6,15,5,0.271
5,8,astr,hamm,5,6,15,5,0.267
5,8,astr,manh,5,6,15,5,0.241
5,9,astr,hamm,5,8,17,5,0.468
5,9,astr,manh,5,7,15,5,0.444
5,10,astr,hamm,5,6,14,5,1.565
5,10,astr,manh,5,7,15,5,0.280
5,11,astr,hamm,5,6,14,5,0.267
5,11,astr,manh,5,6,14,5,0.273
5,12,astr,hamm,5,6,13,5,1.178
5,12,astr,manh,5,6,13,5,0.385
5,13,astr,hamm,5,6,15,5,0.333
5,13,astr,manh,5,6,15,5,0.310
5,14,astr,hamm,5,6,15,5,0.263
5,14,astr,manh,5,6,15,5,0.330
5,15,astr,hamm,5,6,16,5,0.356
5,15,astr,manh,5,6,16,5,0.325
5,16,astr,hamm,5,6,13,5,0.325
5,16,astr,manh,5,6,13,5,0.334
5,17,astr,hamm,5,8,18,5,0.293
5,17,astr,manh,5,7,15,5,0.272
5,18,astr,hamm,5,6,15,5,0.387
5,18,astr,manh,5,6,15,5,0.269
5,19,astr,hamm,5,6,15,5,0.278
5,19,astr,manh,5,6,15,5,0.308
5,20,astr,hamm,5,6,16,5,0.270
5,20,astr,manh,5,6,16,5,0.253
5,21,astr,hamm,5,6,14,5,0.343
5,21,astr,manh,5,6,14,5,0.269
5,22,astr,hamm,5,6,13,5,0.311
5,22,astr,manh,5,6,13,5,0.427
5,23,astr,hamm,5,6,13,5,0.605
5,23,astr,manh,5,6,13,5,0.261
5,24,astr,hamm,5,6,14,5,0.255
5,24,astr,manh,5,10,21,5,0.345
5,25,astr,hamm,5,6,14,5,0.324
5,25,astr,manh,5,7,15,5,0.262
5,26,astr,hamm,5,6,12,5,0.273
5,26,astr,manh,5,7,13,5,0.273
5,27,astr,hamm,5,9,19,5,0.290
5,27,astr,manh,5,8,17,5,0.276
5,28,astr,hamm,5,6,14,5,0.285
5,28,astr,manh,5,6,14,5,0.290
5,29,astr,hamm,5,6,13,5,0.264
5,29,astr,manh,5,6,13,5,0.262
5,30,astr,hamm,5,6,15,5,0.287
5,30,astr,manh,5,6,15,5,0.262
5,31,astr,hamm,5,6,15,5,0.273
5,31,astr,manh,5,6,15,5,0.246
5,32,astr,hamm,5,6,16,5,0.266
5,32,astr,manh,5,6,16,5,0.303
5,33,astr,hamm,5,6,13,5,0.272
5,33,astr,manh,5,6,13,5,0.254
5,34,astr,hamm,5,6,14,5,0.305
5,34,astr,manh,5,6,14,5,0.232
5,35,astr,hamm,5,6,15,5,0.262
5,35,astr,manh,5,6,15,5,0.243
5,36,astr,hamm,5,6,15,5,0.448
5,36,astr,manh,5,6,15,5,0.366
5,37,astr,hamm,5,6,16,5,0.285
5,37,astr,manh,5,6,16,5,0.599
5,38,astr,hamm,5,6,14,5,0.382
5,38,astr,manh,5,6,14,5,0.265
5,39,astr,hamm,5,6,13,5,0.539
5,39,astr,manh,5,6,13,5,0.271
5,40,astr,hamm,5,6,13,5,0.276
5,40,astr,manh,5,6,13,5,0.278
5,41,astr,hamm,5,8,18,5,0.369
5,41,astr,manh,5,8,18,5,0.278
5,42,astr,hamm,5,6,12,5,0.272
5,42,astr,manh,5,6,12,5,0.351
5,43,astr,hamm,5,6,14,5,0.290
5,43,astr,manh,5,6,14,5,0.310
5,44,astr,hamm,5,9,19,5,0.283
5,44,astr,manh,5,8,17,5,0.304
5,45,astr,hamm,5,6,14,5,0.289
5,45,astr,manh,5,6,14,5,0.263
5,46,astr,hamm,5,6,14,5,0.383
5,46,astr,manh,5,6,14,5,0.241
5,47,astr,hamm,5,6,15,5,0.282
5,47,astr,manh,5,6,15,5,0.266
5,48,astr,hamm,5,6,13,5,0.542
5,48,astr,manh,5,6,13,5,0.242
5,49,astr,hamm,5,6,12,5,0.253
5,49,astr,manh,5,6,12,5,0.242
5,50,astr,hamm,5,6,15,5,0.269
5,50,astr,manh,5,6,15,5,0.310
5,51,astr,hamm,5,6,14,5,0.286
5,51,astr,manh,5,6,14,5,0.257
5,52,astr,hamm,5,8,17,5,0.311
5,52,astr,manh,5,8,17,5,0.269
5,53,astr,hamm,5,6,11,5,0.257
5,53,astr,manh,5,6,11,5,0.236
5,54,astr,hamm,5,6,12,5,0.255
5,54,astr,manh,5,6,12,5,0.256
6,1,astr,hamm,6,7,12,6,0.287
6,1,astr,manh,6,7,12,6,0.242
6,2,astr,hamm,6,7,14,6,0.270
6,2,astr,manh,6,7,14,6,0.271
6,3,astr,hamm,6,7,15,6,0.262
6,3,astr,manh,6,7,15,6,0.247
6,4,astr,hamm,6,10,18,6,0.320
6,4,astr,manh,6,9,17,6,0.300
6,5,astr,hamm,6,7,15,6,0.266
6,5,astr,manh,6,7,15,6,0.286
6,6,astr,hamm,6,7,14,6,0.273
6,6,astr,manh,6,7,14,6,0.276
6,7,astr,hamm,6,7,16,6,0.291
6,7,astr,manh,6,7,16,6,0.253
6,8,astr,hamm,6,10,20,6,1.191
6,8,astr,manh,6,9,17,6,0.304
6,9,astr,hamm,6,7,15,6,0.426
6,9,astr,manh,6,7,15,6,0.326
6,10,astr,hamm,6,7,16,6,0.299
6,10,astr,manh,6,7,16,6,0.270
6,11,astr,hamm,6,7,15,6,0.260
6,11,astr,manh,6,7,15,6,0.273
6,12,astr,hamm,6,7,16,6,0.383
6,12,astr,manh,6,7,16,6,0.596
6,13,astr,hamm,6,7,17,6,0.242
6,13,astr,manh,6,7,17,6,0.256
6,14,astr,hamm,6,7,18,6,0.265
6,14,astr,manh,6,7,18,6,0.249
6,15,astr,hamm,6,7,17,6,0.258
6,15,astr,manh,6,7,17,6,0.315
6,16,astr,hamm,6,7,18,6,0.353
6,16,astr,manh,6,7,18,6,0.263
6,17,astr,hamm,6,7,17,6,0.261
6,17,astr,manh,6,7,17,6,0.295
6,18,astr,hamm,6,7,17,6,0.297
6,18,astr,manh,6,7,17,6,0.272
6,19,astr,hamm,6,11,24,6,0.282
6,19,astr,manh,6,8,17,6,0.241
6,20,astr,hamm,6,12,27,6,0.258
6,20,astr,manh,6,11,25,6,0.252
6,21,astr,hamm,6,7,16,6,0.265
6,21,astr,manh,6,8,17,6,0.242
6,22,astr,hamm,6,8,17,6,0.261
6,22,astr,manh,6,8,17,6,0.249
6,23,astr,hamm,6,7,15,6,0.269
6,23,astr,manh,6,7,15,6,0.262
6,24,astr,hamm,6,7,17,6,0.271
6,24,astr,manh,6,7,17,6,0.414
6,25,astr,hamm,6,7,15,6,0.238
6,25,astr,manh,6,7,15,6,0.237
6,26,astr,hamm,6,7,16,6,0.246
6,26,astr,manh,6,7,16,6,0.240
6,27,astr,hamm,6,7,17,6,0.246
6,27,astr,manh,6,7,17,6,0.234
6,28,astr,hamm,6,7,16,6,0.246
6,28,astr,manh,6,7,16,6,0.234
6,29,astr,hamm,6,7,17,6,0.244
6,29,astr,manh,6,7,17,6,0.244
6,30,astr,hamm,6,7,18,6,0.250
6,30,astr,manh,6,7,18,6,0.295
6,31,astr,hamm,6,10,25,6,0.263
6,31,astr,manh,6,9,22,6,0.266
6,32,astr,hamm,6,7,18,6,0.254
6,32,astr,manh,6,7,18,6,0.245
6,33,astr,hamm,6,7,15,6,0.241
6,33,astr,manh,6,7,15,6,0.231
6,34,astr,hamm,6,12,28,6,0.261
6,34,astr,manh,6,8,18,6,0.231
6,35,astr,hamm,6,10,23,6,0.259
6,35,astr,manh,6,9,20,6,0.249
6,36,astr,hamm,6,7,16,6,0.278
6,36,astr,manh,6,7,16,6,0.344
6,37,astr,hamm,6,7,17,6,0.276
6,37,astr,manh,6,7,17,6,0.265
6,38,astr,hamm,6,7,16,6,0.276
6,38,astr,manh,6,7,16,6,0.289
6,39,astr,hamm,6,7,17,6,0.268
6,39,astr,manh,6,7,17,6,0.298
6,40,astr,hamm,6,7,18,6,0.799
6,40,astr,manh,6,7,18,6,1.234
6,41,astr,hamm,6,7,18,6,0.428
6,41,astr,manh,6,7,18,6,0.277
6,42,astr,hamm,6,10,25,6,0.275
6,42,astr,manh,6,9,22,6,0.247
6,43,astr,hamm,6,7,15,6,0.275
6,43,astr,manh,6,7,15,6,0.240
6,44,astr,hamm,6,7,17,6,0.281
6,44,astr,manh,6,7,17,6,1.109
6,45,astr,hamm,6,7,15,6,0.317
6,45,astr,manh,6,7,15,6,0.255
6,46,astr,hamm,6,7,15,6,0.269
6,46,astr,manh,6,7,15,6,0.275
6,47,astr,hamm,6,13,30,6,0.301
6,47,astr,manh,6,13,29,6,0.374
6,48,astr,hamm,6,8,17,6,0.408
6,48,astr,manh,6,11,23,6,0.391
6,49,astr,hamm,6,7,17,6,0.271
6,49,astr,manh,6,8,18,6,0.269
6,50,astr,hamm,6,7,16,6,0.313
6,50,astr,manh,6,8,17,6,0.264
6,51,astr,hamm,6,11,24,6,0.694
6,51,astr,manh,6,10,21,6,0.337
6,52,astr,hamm,6,7,14,6,0.282
6,52,astr,manh,6,8,15,6,0.284
6,53,astr,hamm,6,11,23,6,0.266
6,53,astr,manh,6,10,21,6,0.277
6,54,astr,hamm,6,16,35,6,0.284
6,54,astr,manh,6,12,26,6,0.659
6,55,astr,hamm,6,7,15,6,0.269
6,55,astr,manh,6,7,15,6,0.280
6,56,astr,hamm,6,7,17,6,0.269
6,56,astr,manh,6,7,17,6,0.265
6,57,astr,hamm,6,7,15,6,0.252
6,57,astr,manh,6,7,15,6,0.277
6,58,astr,hamm,6,7,16,6,0.272
6,58,astr,manh,6,7,16,6,0.267
6,59,astr,hamm,6,7,17,6,0.265
6,59,astr,manh,6,7,17,6,0.263
6,60,astr,hamm,6,7,16,6,0.290
6,60,astr,manh,6,7,16,6,0.273
6,61,astr,hamm,6,7,17,6,2.161
6,61,astr,manh,6,7,17,6,0.267
6,62,astr,hamm,6,7,18,6,0.298
6,62,astr,manh,6,7,18,6,0.274
6,63,astr,hamm,6,10,25,6,0.269
6,63,astr,manh,6,9,22,6,0.315
6,64,astr,hamm,6,7,18,6,1.763
6,64,astr,manh,6,7,18,6,0.243
6,65,astr,hamm,6,7,15,6,0.270
6,65,astr,manh,6,7,15,6,0.255
6,66,astr,hamm,6,13,30,6,0.304
6,66,astr,manh,6,9,20,6,0.289
6,67,astr,hamm,6,8,17,6,0.275
6,67,astr,manh,6,7,15,6,0.276
6,68,astr,hamm,6,7,16,6,0.294
6,68,astr,manh,6,7,16,6,0.274
6,69,astr,hamm,6,7,17,6,0.292
6,69,astr,manh,6,7,17,6,0.283
6,70,astr,hamm,6,7,16,6,0.267
6,70,astr,manh,6,7,16,6,0.426
6,71,astr,hamm,6,7,17,6,0.256
6,71,astr,manh,6,7,17,6,0.271
6,72,astr,hamm,6,7,18,6,0.275
6,72,astr,manh,6,7,18,6,0.272
6,73,astr,hamm,6,7,18,6,0.281
6,73,astr,manh,6,7,18,6,0.271
6,74,astr,hamm,6,10,25,6,0.285
6,74,astr,manh,6,9,22,6,0.533
6,75,astr,hamm,6,7,15,6,0.282
6,75,astr,manh,6,7,15,6,0.257
6,76,astr,hamm,6,7,17,6,0.282
6,76,astr,manh,6,7,17,6,0.257
6,77,astr,hamm,6,7,15,6,0.258
6,77,astr,manh,6,7,15,6,0.262
6,78,astr,hamm,6,7,15,6,0.281
6,78,astr,manh,6,7,15,6,0.721
6,79,astr,hamm,6,12,28,6,0.309
6,79,astr,manh,6,12,28,6,1.017
6,80,astr,hamm,6,10,23,6,0.350
6,80,astr,manh,6,9,20,6,0.277
6,81,astr,hamm,6,7,14,6,0.255
6,81,astr,manh,6,7,14,6,0.248
6,82,astr,hamm,6,7,16,6,0.257
6,82,astr,manh,6,7,16,6,0.249
6,83,astr,hamm,6,7,17,6,0.297
6,83,astr,manh,6,7,17,6,0.437
6,84,astr,hamm,6,11,24,6,0.296
6,84,astr,manh,6,9,20,6,0.290
6,85,astr,hamm,6,11,23,6,0.306
6,85,astr,manh,6,9,19,6,0.280
6,86,astr,hamm,6,7,15,6,3.982
6,86,astr,manh,6,7,15,6,0.267
6,87,astr,hamm,6,7,16,6,0.701
6,87,astr,manh,6,7,16,6,0.351
6,88,astr,hamm,6,7,15,6,0.739
6,88,astr,manh,6,7,15,6,0.274
6,89,astr,hamm,6,7,16,6,0.784
6,89,astr,manh,6,7,16,6,0.765
6,90,astr,hamm,6,7,17,6,0.539
6,90,astr,manh,6,7,17,6,0.378
6,91,astr,hamm,6,7,17,6,0.567
6,91,astr,manh,6,7,17,6,0.332
6,92,astr,hamm,6,7,18,6,0.307
6,92,astr,manh,6,7,18,6,0.438
6,93,astr,hamm,6,7,14,6,0.353
6,93,astr,manh,6,7,14,6,0.404
6,94,astr,hamm,6,7,16,6,0.360
6,94,astr,manh,6,7,16,6,0.900
6,95,astr,hamm,6,10,20,6,0.312
6,95,astr,manh,6,9,17,6,0.260
6,96,astr,hamm,6,7,17,6,0.281
6,96,astr,manh,6,7,17,6,0.292
6,97,astr,hamm,6,7,18,6,3.332
6,97,astr,manh,6,7,18,6,0.276
6,98,astr,hamm,6,7,17,6,0.266
6,98,astr,manh,6,7,17,6,0.248
6,99,astr,hamm,6,7,16,6,0.244
6,99,astr,manh,6,7,16,6,0.267
6,100,astr,hamm,6,8,17,6,0.273
6,100,astr,manh,6,7,15,6,0.289
6,101,astr,hamm,6,11,24,6,0.288
6,101,astr,manh,6,11,24,6,2.482
6,102,astr,hamm,6,12,27,6,0.424
6,102,astr,manh,6,9,19,6,0.289
6,103,astr,hamm,6,7,12,6,0.353
6,103,astr,manh,6,7,12,6,0.266
6,104,astr,hamm,6,7,14,6,0.264
6,104,astr,manh,6,7,14,6,0.253
6,105,astr,hamm,6,7,15,6,0.308
6,105,astr,manh,6,7,15,6,0.384
6,106,astr,hamm,6,7,15,6,0.295
6,106,astr,manh,6,7,15,6,0.259
6,107,astr,hamm,6,10,18,6,0.320
6,107,astr,manh,6,9,17,6,0.264
7,1,astr,hamm,7,8,14,7,0.423
7,1,astr,manh,7,8,14,7,0.339
7,2,astr,hamm,7,8,16,7,0.374
7,2,astr,manh,7,8,16,7,0.276
7,3,astr,hamm,7,8,17,7,0.285
7,3,astr,manh,7,8,17,7,0.255
7,4,astr,hamm,7,8,17,7,0.359
7,4,astr,manh,7,8,17,7,0.255
7,5,astr,hamm,7,8,17,7,0.259
7,5,astr,manh,7,8,17,7,0.258
7,6,astr,hamm,7,8,17,7,0.245
7,6,astr,manh,7,8,17,7,0.274
7,7,astr,hamm,7,8,18,7,0.294
7,7,astr,manh,7,8,18,7,0.319
7,8,astr,hamm,7,12,23,7,0.342
7,8,astr,manh,7,10,18,7,0.271
7,9,astr,hamm,7,15,29,7,0.521
7,9,astr,manh,7,11,22,7,0.303
7,10,astr,hamm,7,8,18,7,0.356
7,10,astr,manh,7,8,18,7,0.279
7,11,astr,hamm,7,10,20,7,0.269
7,11,astr,manh,7,9,18,7,0.280
7,12,astr,hamm,7,8,17,7,0.259
7,12,astr,manh,7,9,18,7,0.244
7,13,astr,hamm,7,8,16,7,0.307
7,13,astr,manh,7,8,16,7,0.314
7,14,astr,hamm,7,8,18,7,0.299
7,14,astr,manh,7,8,18,7,0.281
7,15,astr,hamm,7,12,26,7,0.300
7,15,astr,manh,7,11,24,7,0.285
7,16,astr,hamm,7,8,19,7,0.283
7,16,astr,manh,7,8,19,7,0.286
7,17,astr,hamm,7,14,29,7,0.304
7,17,astr,manh,7,10,20,7,0.299
7,18,astr,hamm,7,13,28,7,0.349
7,18,astr,manh,7,11,22,7,0.270
7,19,astr,hamm,7,8,17,7,0.261
7,19,astr,manh,7,8,17,7,0.282
7,20,astr,hamm,7,8,17,7,0.293
7,20,astr,manh,7,8,17,7,0.268
7,21,astr,hamm,7,12,27,7,0.328
7,21,astr,manh,7,11,24,7,0.294
7,22,astr,hamm,7,8,17,7,0.386
7,22,astr,manh,7,8,17,7,0.311
7,23,astr,hamm,7,8,19,7,0.372
7,23,astr,manh,7,8,19,7,0.286
7,24,astr,hamm,7,8,17,7,0.351
7,24,astr,manh,7,8,17,7,0.266
7,25,astr,hamm,7,8,19,7,0.284
7,25,astr,manh,7,8,19,7,0.263
7,26,astr,hamm,7,8,18,7,0.455
7,26,astr,manh,7,8,18,7,0.342
7,27,astr,hamm,7,15,38,7,0.324
7,27,astr,manh,7,11,26,7,1.058
7,28,astr,hamm,7,10,23,7,0.445
7,28,astr,manh,7,9,21,7,0.262
7,29,astr,hamm,7,8,20,7,0.260
7,29,astr,manh,7,9,21,7,0.262
7,30,astr,hamm,7,8,18,7,0.252
7,30,astr,manh,7,8,18,7,0.237
7,31,astr,hamm,7,8,19,7,0.243
7,31,astr,manh,7,9,20,7,0.249
7,32,astr,hamm,7,8,20,7,0.245
7,32,astr,manh,7,8,20,7,0.254
7,33,astr,hamm,7,8,20,7,0.267
7,33,astr,manh,7,8,20,7,0.244
7,34,astr,hamm,7,13,32,7,0.280
7,34,astr,manh,7,11,26,7,0.258
7,35,astr,hamm,7,8,19,7,0.266
7,35,astr,manh,7,8,19,7,0.242
7,36,astr,hamm,7,8,18,7,0.249
7,36,astr,manh,7,8,18,7,0.240
7,37,astr,hamm,7,8,18,7,0.248
7,37,astr,manh,7,8,18,7,0.244
7,38,astr,hamm,7,8,19,7,0.256
7,38,astr,manh,7,14,31,7,0.264
7,39,astr,hamm,7,12,26,7,0.266
7,39,astr,manh,7,9,18,7,0.238
7,40,astr,hamm,7,21,45,7,0.298
7,40,astr,manh,7,15,34,7,0.270
7,41,astr,hamm,7,19,42,7,0.311
7,41,astr,manh,7,18,40,7,0.292
7,42,astr,hamm,7,8,19,7,0.260
7,42,astr,manh,7,9,20,7,0.289
7,43,astr,hamm,7,8,17,7,0.374
7,43,astr,manh,7,9,18,7,0.435
7,44,astr,hamm,7,15,34,7,0.280
7,44,astr,manh,7,12,27,7,0.327
7,45,astr,hamm,7,8,17,7,0.283
7,45,astr,manh,7,8,17,7,0.284
7,46,astr,hamm,7,8,19,7,0.290
7,46,astr,manh,7,8,19,7,0.289
7,47,astr,hamm,7,12,28,7,0.731
7,47,astr,manh,7,11,26,7,0.335
7,48,astr,hamm,7,8,20,7,0.269
7,48,astr,manh,7,8,20,7,0.261
7,49,astr,hamm,7,15,31,7,0.273
7,49,astr,manh,7,11,24,7,0.733
7,50,astr,hamm,7,10,21,7,0.322
7,50,astr,manh,7,9,18,7,0.317
7,51,astr,hamm,7,8,18,7,2.023
7,51,astr,manh,7,8,18,7,0.365
7,52,astr,hamm,7,8,18,7,0.290
7,52,astr,manh,7,8,18,7,0.279
7,53,astr,hamm,7,12,29,7,0.565
7,53,astr,manh,7,11,26,7,0.313
7,54,astr,hamm,7,8,18,7,0.293
7,54,astr,manh,7,8,18,7,0.251
7,55,astr,hamm,7,8,20,7,0.260
7,55,astr,manh,7,8,20,7,0.348
7,56,astr,hamm,7,8,18,7,0.305
7,56,astr,manh,7,8,18,7,0.305
7,57,astr,hamm,7,8,20,7,0.504
7,57,astr,manh,7,8,20,7,0.294
7,58,astr,hamm,7,8,19,7,0.279
7,58,astr,manh,7,8,19,7,0.435
7,59,astr,hamm,7,14,35,7,0.462
7,59,astr,manh,7,10,25,7,0.298
7,60,astr,hamm,7,13,32,7,0.289
7,60,astr,manh,7,11,26,7,0.390
7,61,astr,hamm,7,12,28,7,0.307
7,61,astr,manh,7,11,25,7,0.299
7,62,astr,hamm,7,8,19,7,0.282
7,62,astr,manh,7,8,19,7,0.303
7,63,astr,hamm,7,8,20,7,0.268
7,63,astr,manh,7,12,27,7,0.297
7,64,astr,hamm,7,8,17,7,0.310
7,64,astr,manh,7,8,17,7,0.374
7,65,astr,hamm,7,13,28,7,0.298
7,65,astr,manh,7,11,24,7,0.285
7,66,astr,hamm,7,15,35,7,0.317
7,66,astr,manh,7,9,21,7,0.271
7,67,astr,hamm,7,15,33,7,0.649
7,67,astr,manh,7,10,21,7,0.395
7,68,astr,hamm,7,15,35,7,0.353
7,68,astr,manh,7,16,37,7,0.316
7,69,astr,hamm,7,8,18,7,0.262
7,69,astr,manh,7,8,18,7,0.285
7,70,astr,hamm,7,8,18,7,0.279
7,70,astr,manh,7,8,18,7,0.253
7,71,astr,hamm,7,8,20,7,0.320
7,71,astr,manh,7,8,20,7,0.273
7,72,astr,hamm,7,8,18,7,0.265
7,72,astr,manh,7,8,18,7,0.225
7,73,astr,hamm,7,12,29,7,0.286
7,73,astr,manh,7,11,26,7,0.456
7,74,astr,hamm,7,8,18,7,0.321
7,74,astr,manh,7,8,18,7,0.292
7,75,astr,hamm,7,8,20,7,0.731
7,75,astr,manh,7,8,20,7,0.281
7,76,astr,hamm,7,8,19,7,0.298
7,76,astr,manh,7,8,19,7,0.259
7,77,astr,hamm,7,8,19,7,0.310
7,77,astr,manh,7,8,19,7,0.285
7,78,astr,hamm,7,10,24,7,0.317
7,78,astr,manh,7,9,21,7,0.444
7,79,astr,hamm,7,14,35,7,0.364
7,79,astr,manh,7,10,25,7,0.359
7,80,astr,hamm,7,15,38,7,0.330
7,80,astr,manh,7,11,26,7,0.282
7,81,astr,hamm,7,12,28,7,0.352
7,81,astr,manh,7,11,25,7,0.304
7,82,astr,hamm,7,8,17,7,0.264
7,82,astr,manh,7,8,17,7,0.249
7,83,astr,hamm,7,8,19,7,0.255
7,83,astr,manh,7,8,19,7,0.247
7,84,astr,hamm,7,8,20,7,0.271
7,84,astr,manh,7,8,20,7,0.255
7,85,astr,hamm,7,12,28,7,0.275
7,85,astr,manh,7,11,26,7,0.273
7,86,astr,hamm,7,12,26,7,0.277
7,86,astr,manh,7,11,24,7,0.263
7,87,astr,hamm,7,8,17,7,0.251
7,87,astr,manh,7,12,24,7,0.248
7,88,astr,hamm,7,8,17,7,0.248
7,88,astr,manh,7,8,17,7,0.243
7,89,astr,hamm,7,12,26,7,0.264
7,89,astr,manh,7,11,24,7,0.251
7,90,astr,hamm,7,14,33,7,0.274
7,90,astr,manh,7,16,36,7,0.287
7,91,astr,hamm,7,17,39,7,0.323
7,91,astr,manh,7,16,36,7,0.289
7,92,astr,hamm,7,19,44,7,0.290
7,92,astr,manh,7,18,40,7,0.281
7,93,astr,hamm,7,14,32,7,0.270
7,93,astr,manh,7,13,28,7,0.260
7,94,astr,hamm,7,8,19,7,0.241
7,94,astr,manh,7,9,20,7,0.238
7,95,astr,hamm,7,8,19,7,0.289
7,95,astr,manh,7,9,20,7,0.304
7,96,astr,hamm,7,8,20,7,0.299
7,96,astr,manh,7,9,21,7,0.280
7,97,astr,hamm,7,8,18,7,0.272
7,97,astr,manh,7,9,19,7,0.263
7,98,astr,hamm,7,8,17,7,0.299
7,98,astr,manh,7,9,18,7,0.262
7,99,astr,hamm,7,12,27,7,0.363
7,99,astr,manh,7,11,24,7,0.304
7,100,astr,hamm,7,15,34,7,0.782
7,100,astr,manh,7,14,30,7,0.267
7,101,astr,hamm,7,15,32,7,0.403
7,101,astr,manh,7,17,35,7,0.314
7,102,astr,hamm,7,8,16,7,0.247
7,102,astr,manh,7,9,17,7,0.297
7,103,astr,hamm,7,8,17,7,0.262
7,103,astr,manh,7,9,18,7,0.240
7,104,astr,hamm,7,12,25,7,0.323
7,104,astr,manh,7,11,23,7,0.265
7,105,astr,hamm,7,16,35,7,0.339
7,105,astr,manh,7,13,29,7,0.327
7,106,astr,hamm,7,20,44,7,0.373
7,106,astr,manh,7,14,30,7,0.286
7,107,astr,hamm,7,20,44,7,0.298
7,107,astr,manh,7,14,30,7,1.975
7,108,astr,hamm,7,8,17,7,0.303
7,108,astr,manh,7,8,17,7,0.322
7,109,astr,hamm,7,8,19,7,0.273
7,109,astr,manh,7,8,19,7,0.250
7,110,astr,hamm,7,12,28,7,0.328
7,110,astr,manh,7,11,26,7,0.358
